column	type	config_encoding	metadata_encodings	page_encodings	values	physical_bytes	encoded_bytes	compressed_bytes	dictionary_page_count	dictionary_page_compressed_bytes	compressed_bytes_without_dictionary_pages	physical_encoded_ratio	encoded_compressed_ratio	physical_compressed_ratio	source_field_bytes
WatchID	int64	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	8000000	8004879	8005306	0	0	8005306	0.999390	0.999947	0.999337	19000000
JavaEnable	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003841	262080	0	0	262080	0.999041	15.277171	15.262515	1000000
Title	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:505	1000000	138409995	142875551	20907434	0	0	20907434	0.968745	6.833720	6.620133	138440901
GoodEvent	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003840	204384	0	0	204384	0.999041	19.589792	19.571004	1000000
EventTime	timestamp_millis	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	8000000	8004874	4282538	0	0	4282538	0.999391	1.869189	1.868051	19000000
EventDate	date	rle-dict	PLAIN, RLE_DICTIONARY	DATA_PAGE_V2/RLE_DICTIONARY:61, DICTIONARY_PAGE/PLAIN:61	1000000	4000000	5304	5548	61	915	4633	754.147813	0.956020	720.980534	10000000
CounterID	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003835	204400	0	0	204400	0.999042	19.588234	19.569472	2000000
ClientIP	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003896	719475	0	0	719475	0.999027	5.565024	5.559609	10032124
RegionID	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003844	396803	0	0	396803	0.999040	10.090256	10.080569	2539898
UserID	int64	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	8000000	8004876	1084954	0	0	1084954	0.999391	7.378079	7.373585	18637316
CounterClass	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003838	204211	0	0	204211	0.999041	19.606378	19.587583	1000000
OS	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003836	318127	0	0	318127	0.999042	12.585653	12.573595	1733675
UserAgent	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003842	342163	0	0	342163	0.999040	11.701563	11.690335	1088411
URL	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:343	1000000	88562192	92652032	20481173	0	0	20481173	0.955858	4.523766	4.324078	88563396
Referer	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:299	1000000	79583339	83645516	19049930	0	0	19049930	0.951436	4.390857	4.177618	79585848
IsRefresh	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003872	492001	0	0	492001	0.999033	8.137935	8.130065	1000000
RefererCategoryID	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003871	508973	0	0	508973	0.999033	7.866569	7.858963	4634835
RefererRegionID	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003855	458155	0	0	458155	0.999037	8.739084	8.730670	2814059
URLCategoryID	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003839	271981	0	0	271981	0.999041	14.721025	14.706910	4525496
URLRegionID	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003840	232193	0	0	232193	0.999041	17.243586	17.227048	2981244
ResolutionWidth	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003842	373501	0	0	373501	0.999040	10.719762	10.709476	3967065
ResolutionHeight	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003842	373203	0	0	373203	0.999040	10.728322	10.718027	3407277
ResolutionDepth	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003840	283031	0	0	283031	0.999041	14.146295	14.132728	1994256
FlashMajor	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003841	245330	0	0	245330	0.999041	16.320226	16.304569	1923540
FlashMinor	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003842	328473	0	0	328473	0.999040	12.189258	12.177561	1318244
FlashMinor2	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	3354477	7358095	536907	0	0	536907	0.455889	13.704599	6.247780	3354477
NetMajor	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003840	219227	0	0	219227	0.999041	18.263444	18.245928	1000000
NetMinor	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003839	217390	0	0	217390	0.999041	18.417770	18.400110	1000000
UserAgentMajor	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003844	365132	0	0	365132	0.999040	10.965470	10.954942	1885645
UserAgentMinor	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	3767530	7771146	467157	0	0	467157	0.484810	16.634977	8.064805	3777059
CookieEnable	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003839	204913	0	0	204913	0.999041	19.539214	19.520479	1000000
JavascriptEnable	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003839	205021	0	0	205021	0.999041	19.528921	19.510197	1000000
IsMobile	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003840	218496	0	0	218496	0.999041	18.324546	18.306971	1000000
MobilePhone	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003841	215444	0	0	215444	0.999041	18.584138	18.566310	1001922
MobilePhoneModel	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	81583	4085141	220009	0	0	220009	0.019971	18.568063	0.370817	81583
Params	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	0	4002374	202747	0	0	202747	0.000000	19.740731	0.000000	0
IPNetworkID	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003875	561067	0	0	561067	0.999032	7.136180	7.129273	6865544
TraficSourceID	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003873	526838	0	0	526838	0.999033	7.599818	7.592467	1728158
SearchEngineID	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003837	293160	0	0	293160	0.999042	13.657515	13.644426	1006573
SearchPhrase	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	3528017	7535912	1097979	0	0	1097979	0.468161	6.863439	3.213192	3528108
AdvEngineID	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003841	220362	0	0	220362	0.999041	18.169380	18.151950	1004631
IsArtifical	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003871	505860	0	0	505860	0.999033	7.914978	7.907326	1000000
WindowClientWidth	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003873	516813	0	0	516813	0.999033	7.747237	7.739743	3825106
WindowClientHeight	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003882	551926	0	0	551926	0.999030	7.254382	7.247348	3055745
ClientTimeZone	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003841	285782	0	0	285782	0.999041	14.010123	13.996683	2989177
ClientEventTime	timestamp_millis	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	8000000	8004878	4229102	0	0	4229102	0.999391	1.892808	1.891655	19000000
SilverlightVersion1	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003840	287297	0	0	287297	0.999041	13.936240	13.922874	1000017
SilverlightVersion2	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003841	269793	0	0	269793	0.999041	14.840418	14.826182	1000000
SilverlightVersion3	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003836	304855	0	0	304855	0.999042	13.133575	13.120992	2728282
SilverlightVersion4	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003838	204251	0	0	204251	0.999041	19.602538	19.583747	1000000
PageCharset	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:91	1000000	13587860	17595484	921883	0	0	921883	0.772236	19.086461	14.739246	13587860
CodeVersion	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003842	205240	0	0	205240	0.999040	19.508098	19.489378	3997297
IsLink	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003841	256535	0	0	256535	0.999041	15.607387	15.592414	1000000
IsDownload	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003840	206700	0	0	206700	0.999041	19.370295	19.351717	1000000
IsNotBounce	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003845	235443	0	0	235443	0.999040	17.005581	16.989250	1000000
FUniqID	int64	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	8000000	8004873	1151640	0	0	1151640	0.999391	6.950847	6.946615	18077896
OriginalURL	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:140	1000000	27797671	31860205	7041975	0	0	7041975	0.872489	4.524328	3.947425	27797732
HID	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003902	3688245	0	0	3688245	0.999025	1.085585	1.084527	8956330
IsOldCounter	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003838	204211	0	0	204211	0.999041	19.606378	19.587583	1000000
IsEvent	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003838	204211	0	0	204211	0.999041	19.606378	19.587583	1000000
IsParameter	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003838	204211	0	0	204211	0.999041	19.606378	19.587583	1000000
DontCountHits	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003841	295712	0	0	295712	0.999041	13.539664	13.526675	1000000
WithHash	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003838	204211	0	0	204211	0.999041	19.606378	19.587583	1000000
HitColor	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	1000000	5003111	294376	0	0	294376	0.199876	16.995648	3.397016	1000000
LocalEventTime	timestamp_millis	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	8000000	8004878	4285034	0	0	4285034	0.999391	1.868101	1.866963	19000000
Age	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003839	333969	0	0	333969	0.999041	11.988655	11.977160	1740725
Sex	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003839	302636	0	0	302636	0.999041	13.229883	13.217198	1000000
Income	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003840	318314	0	0	318314	0.999041	12.578272	12.566208	1000000
Interests	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003844	385713	0	0	385713	0.999040	10.380371	10.370405	2180312
Robotness	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003842	381871	0	0	381871	0.999040	10.484802	10.474741	1423051
RemoteIP	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003898	707631	0	0	707631	0.999026	5.658172	5.652664	10016734
WindowName	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003846	295297	0	0	295297	0.999039	13.558709	13.545685	2197789
OpenerName	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003837	204210	0	0	204210	0.999042	19.606469	19.587679	2000000
HistoryLength	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003842	258321	0	0	258321	0.999040	15.499483	15.484610	1940175
BrowserLanguage	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	2001192	6004665	321305	0	0	321305	0.333273	18.688365	6.228325	2001192
BrowserCountry	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	3325142	7328760	457119	0	0	457119	0.453711	16.032499	7.274128	3987713
SocialNetwork	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	0	4002374	202747	0	0	202747	0.000000	19.740731	0.000000	0
SocialAction	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	0	4002374	202747	0	0	202747	0.000000	19.740731	0.000000	0
HTTPError	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003838	204211	0	0	204211	0.999041	19.606378	19.587583	1000000
SendTiming	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003844	269011	0	0	269011	0.999040	14.883570	14.869280	1035866
DNSTiming	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003841	327238	0	0	327238	0.999041	12.235257	12.223519	1026953
ConnectTiming	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003877	564907	0	0	564907	0.999032	7.087675	7.080812	1145637
ResponseStartTiming	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003901	1725771	0	0	1725771	0.999026	2.320065	2.317805	2288673
ResponseEndTiming	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003899	1283105	0	0	1283105	0.999026	3.120477	3.117438	1573269
FetchTiming	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003897	809744	0	0	809744	0.999027	4.944645	4.939833	1273464
SocialSourceNetworkID	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003842	204593	0	0	204593	0.999040	19.569790	19.551011	1000056
SocialSourcePage	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	1024	4004127	204267	0	0	204267	0.000256	19.602417	0.005013	1024
ParamPrice	int64	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	8000000	8004813	405193	0	0	405193	0.999399	19.755556	19.743678	1000000
ParamOrderID	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	0	4002374	202747	0	0	202747	0.000000	19.740731	0.000000	0
ParamCurrency	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	3000000	7003595	354310	0	0	354310	0.428351	19.766857	8.467162	3000000
ParamCurrencyID	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003838	204211	0	0	204211	0.999041	19.606378	19.587583	1000000
OpenstatServiceName	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	58030	4062844	218527	0	0	218527	0.014283	18.591954	0.265551	58030
OpenstatCampaignID	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	22051	4025885	214726	0	0	214726	0.005477	18.748941	0.102694	22051
OpenstatAdID	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	25445	4029294	219121	0	0	219121	0.006315	18.388443	0.116123	25445
OpenstatSourceID	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	48191	4052055	214337	0	0	214337	0.011893	18.905065	0.224838	48191
UTMSource	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	49433	4053509	219156	0	0	219156	0.012195	18.495998	0.225561	49433
UTMMedium	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	16873	4020161	214412	0	0	214412	0.004197	18.749702	0.078694	16873
UTMCampaign	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	91870	4097905	230443	0	0	230443	0.022419	17.782727	0.398667	91871
UTMContent	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	13001	4016830	212246	0	0	212246	0.003237	18.925351	0.061254	13001
UTMTerm	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	28101	4032972	214590	0	0	214590	0.006968	18.793849	0.130952	28101
FromTag	string	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	45607	4048503	221677	0	0	221677	0.011265	18.263072	0.205736	45607
HasGCLID	int16	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003837	213602	0	0	213602	0.999042	18.744380	18.726416	1000000
RefererHash	int64	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	8000000	8004876	3641103	0	0	3641103	0.999391	2.198476	2.197136	19349242
URLHash	int64	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	8000000	8004877	4387136	0	0	4387136	0.999391	1.824625	1.823513	19343177
CLID	int32	plain	PLAIN	DATA_PAGE_V2/PLAIN:61	1000000	4000000	4003841	204661	0	0	204661	0.999041	19.563283	19.544515	1000380
